text,formica_label
Which banks have LIC (Life Insurance Corporation of India) as a disclosed shareholder?,F_Simple
What is Jana Small Finance Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
"What credit ratings has AU Small Finance Bank received, and from which rating agencies?",F_Simple
What is the biggest threat facing Ujjivan Small Finance Bank according to the analysis?,F_Simple
Which banks mention SEBI's minimum public shareholding or takeover code as a specific regulatory dependency?,F_LogUnion
What is the single primary source cited for Bank of Maharashtra's most recent financial metrics in this dataset?,F_Simple
What was IDBI Bank's CASA ratio in the most recently reported quarter?,F_Simple
What is Ujjivan Small Finance Bank's net interest margin (NIM) for the latest reported period?,F_Simple
"What percentage of Indian Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
"What is Punjab & Sind Bank's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
Which Private Sector Bank has the largest market capitalization or scale among peers?,F_LogUnion
What is the main weakness or vulnerability flagged for Bank of India?,F_LogUnion
What anomaly is flagged in Jana Small Finance Bank's net interest income figure?,F_Simple
"What credit, market, operational or regulatory risks is DCB Bank exposed to?",F_LogUnion
"What is UCO Bank's capital adequacy ratio (CRAR), and its CET1 ratio if disclosed?",F_Simple
"What credit ratings has Ujjivan Small Finance Bank received, and from which rating agencies?",F_Simple
What is the key strength identified for Karur Vysya Bank in the current analysis?,F_Simple
"What credit, market, operational or regulatory risks is Karur Vysya Bank exposed to?",F_LogUnion
What are Central Bank of India's gross NPA and net NPA ratios?,F_Simple
"What is Jana Small Finance Bank's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
"What is Bank of India's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
Which banks are headquartered in Maharashtra?,F_Simple
Which banks' valuation-relevant qualitative notes mention the market pricing sovereign ownership differently from private ownership?,F_Simple
"What customer segment does Bank of India appear to prioritize most, based on its product mix and distribution network?",F_Simple
"What products and services does State Bank of India offer, and which customer segments does it serve?",F_Simple
What is Equitas Small Finance Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
"Compare the gross NPA ratio of Indian Overseas Bank and UCO Bank. Which is stronger, and by how much?",F_CompMore
What is the biggest threat facing Axis Bank according to the analysis?,F_Simple
"What is Canara Bank's capital adequacy ratio (CRAR), and its CET1 ratio if disclosed?",F_Simple
"What products and services does ICICI Bank offer, and which customer segments does it serve?",F_Simple
What was Ujjivan Small Finance Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
"What is IDFC First Bank's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
What was Karur Vysya Bank's CASA ratio in the most recently reported quarter?,F_Simple
"Compare the return on equity of Utkarsh Small Finance Bank and Suryoday Small Finance Bank. Which is stronger, and by how much?",F_CompMore
"What is ESAF Small Finance Bank's capital adequacy ratio (CRAR), and its CET1 ratio if disclosed?",F_Simple
"What is Suryoday Small Finance Bank's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
"What credit, market, operational or regulatory risks is HDFC Bank exposed to?",F_LogUnion
"What is HDFC Bank's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
What is the main weakness or vulnerability flagged for Ujjivan Small Finance Bank?,F_LogUnion
Who are Utkarsh Small Finance Bank's main named competitors?,F_Simple
"What is Karur Vysya Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
"Does CSB Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
"What is State Bank of India's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
"What is Punjab National Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
What are South Indian Bank's gross NPA and net NPA ratios?,F_Simple
"What products and services does CSB Bank offer, and which customer segments does it serve?",F_Simple
What was Bank of Baroda's CASA ratio in the most recently reported quarter?,F_Simple
"Which banks have mutual funds or UTI disclosed as shareholders, and what percentage do they hold?",F_LogUnion
What is CSB Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
What is the key strength identified for City Union Bank in the current analysis?,F_Simple
"What is South Indian Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
"Compare the gross NPA ratio of Jammu & Kashmir Bank and Dhanlaxmi Bank. Which is stronger, and by how much?",F_CompMore
"What is IDFC First Bank's capital adequacy ratio (CRAR), and its CET1 ratio if disclosed?",F_Simple
"What products and services does Axis Bank offer, and which customer segments does it serve?",F_Simple
What was Indian Overseas Bank's CASA ratio in the most recently reported quarter?,F_Simple
Who are Indian Overseas Bank's main named competitors?,F_Simple
"Roughly how many branches and ATMs does Bank of Baroda operate, and as of what date?",F_QuantCount
What was Jammu & Kashmir Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
"Compare the net interest margin of State Bank of India and Punjab National Bank. Which is stronger, and by how much?",F_CompMore
"What is Karur Vysya Bank's provision coverage ratio, and what does that imply about its NPA cushion?",F_Simple
"What is Bank of Baroda's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
Who are City Union Bank's main named competitors?,F_Simple
"What customer segment does IndusInd Bank appear to prioritize most, based on its product mix and distribution network?",F_Simple
What is Bandhan Bank's net interest margin (NIM) for the latest reported period?,F_Simple
"What products and services does ESAF Small Finance Bank offer, and which customer segments does it serve?",F_Simple
What is the single primary source cited for Central Bank of India's most recent financial metrics in this dataset?,F_Simple
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of IDFC First Bank?",F_Simple
"What products and services does IndusInd Bank offer, and which customer segments does it serve?",F_Simple
Which banks are named as competitors of the leading Small Finance Banks in this dataset?,F_GlobalRank
Which banks are most exposed to concentration risk in a specific geography?,F_Simple
"What credit ratings has Central Bank of India received, and from which rating agencies?",F_Simple
Which banks explicitly mention priority-sector-lending mandates as a regulatory dependency?,F_Simple
What was Bank of India's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
"Which banks hold equity stakes in overseas banking joint ventures, and in which countries?",F_Simple
What was City Union Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
"What is Jana Small Finance Bank's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of Central Bank of India?",F_Simple
"What percentage of Utkarsh Small Finance Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
"Compare the CASA ratio of IDBI Bank and Yes Bank. Which is stronger, and by how much?",F_CompMore
"What credit ratings has HDFC Bank received, and from which rating agencies?",F_Simple
What was Indian Bank's CASA ratio in the most recently reported quarter?,F_Simple
"What is Bank of Maharashtra's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
"What credit, market, operational or regulatory risks is IDFC First Bank exposed to?",F_LogUnion
"What percentage of Suryoday Small Finance Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
"Compare the return on equity of HDFC Bank and ICICI Bank. Which is stronger, and by how much?",F_CompMore
What was Kotak Mahindra Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
What are Karur Vysya Bank's return on assets (ROA) and return on equity (ROE) for the latest quarter?,F_Simple
What was Federal Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
What is the key strength identified for Canara Bank in the current analysis?,F_Simple
"Does Bank of Maharashtra have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
What is the key strength identified for Kotak Mahindra Bank in the current analysis?,F_Simple
"What credit ratings has UCO Bank received, and from which rating agencies?",F_Simple
What is the key strength identified for Bandhan Bank in the current analysis?,F_Simple
"What is Yes Bank's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
"Compare the gross NPA ratio of Indian Bank and Central Bank of India. Which is stronger, and by how much?",F_CompMore
What is the main weakness or vulnerability flagged for Central Bank of India?,F_LogUnion
What is the biggest threat facing CSB Bank according to the analysis?,F_Simple
"Compare the net interest margin of DCB Bank and Karnataka Bank. Which is stronger, and by how much?",F_CompMore
"What customer segment does ICICI Bank appear to prioritize most, based on its product mix and distribution network?",F_Simple
"Across all 39 listed Indian banks in this dataset, which report the highest government or promoter shareholding percentage?",F_LogUnion
"What is Bank of Maharashtra's capital adequacy ratio (CRAR), and its CET1 ratio if disclosed?",F_Simple
What was UCO Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
Who are State Bank of India's main named competitors?,F_Simple
"Compare the CASA ratio of Bank of Baroda and Punjab National Bank. Which is stronger, and by how much?",F_CompMore
What is the single primary source cited for Jana Small Finance Bank's most recent financial metrics in this dataset?,F_Simple
"What credit ratings has Union Bank of India received, and from which rating agencies?",F_Simple
What is the biggest threat facing Karur Vysya Bank according to the analysis?,F_Simple
"Compare the gross NPA ratio of Tamilnad Mercantile Bank and CSB Bank. Which is stronger, and by how much?",F_CompMore
What is the single primary source cited for IndusInd Bank's most recent financial metrics in this dataset?,F_Simple
What is the main weakness or vulnerability flagged for IDBI Bank?,F_LogUnion
Which banks' promoter or government shareholding percentage could not be confirmed in this dataset?,F_LogUnion
Which banks are most exposed to asset-quality risk in unsecured retail or MSME lending?,F_LogUnion
"What credit ratings has Indian Overseas Bank received, and from which rating agencies?",F_Simple
Who are CSB Bank's main named competitors?,F_Simple
"What credit ratings has Dhanlaxmi Bank received, and from which rating agencies?",F_Simple
What is Karur Vysya Bank's net interest margin (NIM) for the latest reported period?,F_Simple
What is the key strength identified for IDBI Bank in the current analysis?,F_Simple
"Roughly how many branches and ATMs does Canara Bank operate, and as of what date?",F_QuantCount
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of Jammu & Kashmir Bank?",F_Simple
"Compare the net interest margin of Federal Bank and South Indian Bank. Which is stronger, and by how much?",F_CompMore
What was IndusInd Bank's CASA ratio in the most recently reported quarter?,F_Simple
"What is Indian Overseas Bank's capital adequacy ratio (CRAR), and its CET1 ratio if disclosed?",F_Simple
What is State Bank of India's net interest margin (NIM) for the latest reported period?,F_Simple
What is the key strength identified for Karnataka Bank in the current analysis?,F_Simple
What is the single primary source cited for Utkarsh Small Finance Bank's most recent financial metrics in this dataset?,F_Simple
What is Union Bank of India's net interest margin (NIM) for the latest reported period?,F_Simple
"What products and services does South Indian Bank offer, and which customer segments does it serve?",F_Simple
"What is South Indian Bank's provision coverage ratio, and what does that imply about its NPA cushion?",F_Simple
"What products and services does Utkarsh Small Finance Bank offer, and which customer segments does it serve?",F_Simple
What is the single primary source cited for Yes Bank's most recent financial metrics in this dataset?,F_Simple
"Compare the gross NPA ratio of DCB Bank and Karnataka Bank. Which is stronger, and by how much?",F_CompMore
"Across all 39 listed Indian banks in this dataset, which report the highest year-on-year net profit growth?",F_GlobalRank
What is the key strength identified for Suryoday Small Finance Bank in the current analysis?,F_Simple
What is Karnataka Bank's net interest margin (NIM) for the latest reported period?,F_Simple
What are Bandhan Bank's gross NPA and net NPA ratios?,F_Simple
"Which Small Finance Bank has the highest gross NPA ratio, and is that figure flagged as uncertain in the sourcing?",F_GlobalRank
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of Tamilnad Mercantile Bank?",F_Simple
What are HDFC Bank's gross NPA and net NPA ratios?,F_Simple
What is Bank of Maharashtra's net interest margin (NIM) for the latest reported period?,F_Simple
"What is Dhanlaxmi Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
"What credit, market, operational or regulatory risks is Yes Bank exposed to?",F_LogUnion
What is the key strength identified for Jana Small Finance Bank in the current analysis?,F_Simple
"What credit, market, operational or regulatory risks is AU Small Finance Bank exposed to?",F_LogUnion
"What percentage of Union Bank of India is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
"Compare the gross NPA ratio of State Bank of India and Bank of Baroda. Which is stronger, and by how much?",F_CompMore
"Compare the return on equity of AU Small Finance Bank and Equitas Small Finance Bank. Which is stronger, and by how much?",F_CompMore
What are Jammu & Kashmir Bank's gross NPA and net NPA ratios?,F_Simple
"Does Canara Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
"Roughly how many branches and ATMs does Punjab & Sind Bank operate, and as of what date?",F_QuantCount
What is the main weakness or vulnerability flagged for State Bank of India?,F_LogUnion
Who are Dhanlaxmi Bank's main named competitors?,F_Simple
What was Equitas Small Finance Bank's CASA ratio in the most recently reported quarter?,F_Simple
"Does Union Bank of India have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
"Which two figures for Bank of India's profit are flagged as inconsistent (standalone vs. consolidated), and which is which?",F_Simple
What was Tamilnad Mercantile Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
What are Bank of Baroda's return on assets (ROA) and return on equity (ROE) for the latest quarter?,F_Simple
"What is Utkarsh Small Finance Bank's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
"What products and services does Punjab National Bank offer, and which customer segments does it serve?",F_Simple
"Across all 39 listed Indian banks in this dataset, which report the highest net interest margin?",F_GlobalRank
What is the key strength identified for Indian Bank in the current analysis?,F_Simple
"Across all 39 listed Indian banks in this dataset, which report the lowest gross NPA ratio?",F_GlobalRank
"What is Jana Small Finance Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
"What products and services does Equitas Small Finance Bank offer, and which customer segments does it serve?",F_Simple
"Compare the net interest margin of Kotak Mahindra Bank and IndusInd Bank. Which is stronger, and by how much?",F_CompMore
What is the biggest threat facing Punjab & Sind Bank according to the analysis?,F_Simple
"Compare the gross NPA ratio of Bank of Maharashtra and Punjab & Sind Bank. Which is stronger, and by how much?",F_CompMore
"What is Utkarsh Small Finance Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
"Which banks have had a rating outlook change (e.g., to Negative or Positive) mentioned in this dataset?",F_LogUnion
"What percentage of Canara Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
What are Axis Bank's return on assets (ROA) and return on equity (ROE) for the latest quarter?,F_Simple
What are RBL Bank's gross NPA and net NPA ratios?,F_Simple
"Compare the gross NPA ratio of Jana Small Finance Bank and AU Small Finance Bank. Which is stronger, and by how much?",F_CompMore
"What is ICICI Bank's provision coverage ratio, and what does that imply about its NPA cushion?",F_Simple
"What is Indian Bank's provision coverage ratio, and what does that imply about its NPA cushion?",F_Simple
"Compare the CASA ratio of DCB Bank and Karnataka Bank. Which is stronger, and by how much?",F_CompMore
"Does ESAF Small Finance Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
What is the biggest threat facing Canara Bank according to the analysis?,F_Simple
"Roughly how many branches and ATMs does HDFC Bank operate, and as of what date?",F_QuantCount
What is the main weakness or vulnerability flagged for Bandhan Bank?,F_LogUnion
What is the main weakness or vulnerability flagged for AU Small Finance Bank?,F_LogUnion
"Across all 39 listed Indian banks in this dataset, which report the lowest government or promoter shareholding percentage?",F_LogUnion
"What products and services does City Union Bank offer, and which customer segments does it serve?",F_Simple
What is the key strength identified for Tamilnad Mercantile Bank in the current analysis?,F_Simple
"What technology platform, digital channel, or core banking system is specifically associated with Punjab & Sind Bank?",F_LogUnion
What is the key strength identified for Utkarsh Small Finance Bank in the current analysis?,F_Simple
Which banks have a joint-venture or subsidiary bank operating outside India?,F_LogUnion
Who are IndusInd Bank's main named competitors?,F_Simple
"What is Equitas Small Finance Bank's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
"Compare the gross NPA ratio of Bank of Baroda and Canara Bank. Which is stronger, and by how much?",F_CompMore
"Compare the CASA ratio of Jammu & Kashmir Bank and Dhanlaxmi Bank. Which is stronger, and by how much?",F_CompMore
What are Bank of Baroda's gross NPA and net NPA ratios?,F_Simple
What are Bank of Maharashtra's return on assets (ROA) and return on equity (ROE) for the latest quarter?,F_Simple
"Roughly how many branches and ATMs does Tamilnad Mercantile Bank operate, and as of what date?",F_QuantCount
What was South Indian Bank's CASA ratio in the most recently reported quarter?,F_Simple
What conflicting rating outlooks are reported for Utkarsh Small Finance Bank between ICRA and CARE?,F_Simple
"Does Dhanlaxmi Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
"Roughly how many branches and ATMs does Kotak Mahindra Bank operate, and as of what date?",F_QuantCount
What are UCO Bank's return on assets (ROA) and return on equity (ROE) for the latest quarter?,F_Simple
"Does DCB Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
"Which banks have been rated by CARE Ratings, and what ratings did they receive?",F_Simple
"What is City Union Bank's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
What is Kotak Mahindra Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of Karnataka Bank?",F_Simple
"What credit, market, operational or regulatory risks is Union Bank of India exposed to?",F_LogUnion
What is Jammu & Kashmir Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
"What is Canara Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
What is the single primary source cited for Bandhan Bank's most recent financial metrics in this dataset?,F_Simple
"Compare the CASA ratio of Canara Bank and Union Bank of India. Which is stronger, and by how much?",F_CompMore
"Does Punjab National Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
What is the key strength identified for Indian Overseas Bank in the current analysis?,F_Simple
What is IDBI Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
"What credit ratings has Canara Bank received, and from which rating agencies?",F_Simple
What is the main weakness or vulnerability flagged for Bank of Baroda?,F_LogUnion
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of ICICI Bank?",F_Simple
"What is Axis Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
What was Axis Bank's CASA ratio in the most recently reported quarter?,F_Simple
What is Bank of Baroda's net interest margin (NIM) for the latest reported period?,F_Simple
What is the key strength identified for Central Bank of India in the current analysis?,F_Simple
What is Union Bank of India's ticker symbol and on which exchange(s) does it trade?,F_Simple
"What products and services does Kotak Mahindra Bank offer, and which customer segments does it serve?",F_Simple
"What is ICICI Bank's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
Who are Central Bank of India's main named competitors?,F_Simple
What is the single primary source cited for City Union Bank's most recent financial metrics in this dataset?,F_Simple
"Which growth figures for Union Bank of India are flagged as coming from a single, lower-confidence secondary source?",F_CompLess
"Across all 39 listed Indian banks in this dataset, which report the highest net NPA ratio?",F_GlobalRank
What is the single primary source cited for Jammu & Kashmir Bank's most recent financial metrics in this dataset?,F_Simple
"What is Punjab National Bank's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
"What is IDFC First Bank's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
What are City Union Bank's return on assets (ROA) and return on equity (ROE) for the latest quarter?,F_Simple
"What customer segment does Utkarsh Small Finance Bank appear to prioritize most, based on its product mix and distribution network?",F_Simple
"Compare the net interest margin of IDBI Bank and Yes Bank. Which is stronger, and by how much?",F_CompMore
What discrepancy is flagged between IDBI Bank's Q1 FY27 profit and its FY24-25 profit figures?,F_Simple
"What credit ratings has IDFC First Bank received, and from which rating agencies?",F_Simple
"What percentage of Punjab National Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
"What is City Union Bank's capital adequacy ratio (CRAR), and its CET1 ratio if disclosed?",F_Simple
"Does State Bank of India have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
What are Utkarsh Small Finance Bank's gross NPA and net NPA ratios?,F_Simple
"Does IDFC First Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
What is Dhanlaxmi Bank's net interest margin (NIM) for the latest reported period?,F_Simple
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of Federal Bank?",F_Simple
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of Canara Bank?",F_Simple
What is the biggest threat facing Equitas Small Finance Bank according to the analysis?,F_Simple
"Compare the net interest margin of Union Bank of India and Bank of India. Which is stronger, and by how much?",F_CompMore
"Does IDBI Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
"What percentage of IDBI Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
What is the key strength identified for State Bank of India in the current analysis?,F_Simple
Which banks are most exposed to MSME or agricultural lending as a customer segment?,F_LogUnion
"Does AU Small Finance Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
What is the biggest threat facing Utkarsh Small Finance Bank according to the analysis?,F_Simple
What was Punjab National Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
"What customer segment does Yes Bank appear to prioritize most, based on its product mix and distribution network?",F_Simple
"Does Tamilnad Mercantile Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
"What percentage of IndusInd Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
"What is Ujjivan Small Finance Bank's provision coverage ratio, and what does that imply about its NPA cushion?",F_Simple
"What is Canara Bank's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
"What is IDBI Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
Who are Bank of India's main named competitors?,F_Simple
How does India's GDP growth rate influence loan demand across the banks in this dataset?,F_Simple
What is the single primary source cited for Karur Vysya Bank's most recent financial metrics in this dataset?,F_Simple
"Does Equitas Small Finance Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
"What is IndusInd Bank's provision coverage ratio, and what does that imply about its NPA cushion?",F_Simple
"Compare the CASA ratio of AU Small Finance Bank and Equitas Small Finance Bank. Which is stronger, and by how much?",F_CompMore
What is the biggest threat facing IDFC First Bank according to the analysis?,F_Simple
What is ICICI Bank's net interest margin (NIM) for the latest reported period?,F_Simple
What is the main weakness or vulnerability flagged for ESAF Small Finance Bank?,F_LogUnion
"What technology platform, digital channel, or core banking system is specifically associated with UCO Bank?",F_LogUnion
"What is ICICI Bank's capital adequacy ratio (CRAR), and its CET1 ratio if disclosed?",F_Simple
"Compare the net interest margin of Axis Bank and IDFC First Bank. Which is stronger, and by how much?",F_CompMore
"Compare the net interest margin of HDFC Bank and ICICI Bank. Which is stronger, and by how much?",F_CompMore
"What customer segment does Kotak Mahindra Bank appear to prioritize most, based on its product mix and distribution network?",F_Simple
"Which banks have flagged rating-outlook divergences between agencies (e.g., one agency Negative while another is Stable)?",F_Simple
"Which banks have subsidiaries offering non-banking services (e.g., credit cards, investment banking, asset management)?",F_Simple
"Which banks' NRI banking services are tied to a specific geographic remittance corridor (e.g., Gulf or African)?",F_LogUnion
"What technology platform, digital channel, or core banking system is specifically associated with Bank of Maharashtra?",F_LogUnion
What was HDFC Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
What is the single primary source cited for DCB Bank's most recent financial metrics in this dataset?,F_Simple
"What customer segment does UCO Bank appear to prioritize most, based on its product mix and distribution network?",F_Simple
Who are Indian Bank's main named competitors?,F_Simple
What was UCO Bank's CASA ratio in the most recently reported quarter?,F_Simple
"Roughly how many branches and ATMs does IDFC First Bank operate, and as of what date?",F_QuantCount
What is the single primary source cited for IDBI Bank's most recent financial metrics in this dataset?,F_Simple
"Across all 39 listed Indian banks in this dataset, which report the lowest net interest income?",F_GlobalRank
What are Indian Overseas Bank's return on assets (ROA) and return on equity (ROE) for the latest quarter?,F_Simple
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of ESAF Small Finance Bank?",F_Simple
"What products and services does Ujjivan Small Finance Bank offer, and which customer segments does it serve?",F_Simple
"What is Tamilnad Mercantile Bank's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
"What credit, market, operational or regulatory risks is Federal Bank exposed to?",F_LogUnion
"What is Bandhan Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
Which banks are most exposed to currency or overseas-regulatory risk because of their international footprint?,F_LogUnion
"What is Ujjivan Small Finance Bank's primary competitive advantage, and how strong is the evidence behind that claim?",F_Simple
"What products and services does UCO Bank offer, and which customer segments does it serve?",F_Simple
What are Union Bank of India's gross NPA and net NPA ratios?,F_Simple
What are HDFC Bank's return on assets (ROA) and return on equity (ROE) for the latest quarter?,F_Simple
What are Equitas Small Finance Bank's return on assets (ROA) and return on equity (ROE) for the latest quarter?,F_Simple
"What technology platform, digital channel, or core banking system is specifically associated with State Bank of India?",F_LogUnion
What was Yes Bank's CASA ratio in the most recently reported quarter?,F_Simple
"What is DCB Bank's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
"What credit, market, operational or regulatory risks is IDBI Bank exposed to?",F_LogUnion
"What is Karnataka Bank's provision coverage ratio, and what does that imply about its NPA cushion?",F_Simple
What is Federal Bank's net interest margin (NIM) for the latest reported period?,F_Simple
What was State Bank of India's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
What was ICICI Bank's CASA ratio in the most recently reported quarter?,F_Simple
What is Canara Bank's ticker symbol and on which exchange(s) does it trade?,F_Simple
What was Suryoday Small Finance Bank's total advances (loan book) and deposit growth in the latest quarter?,F_Simple
What is the biggest threat facing Dhanlaxmi Bank according to the analysis?,F_Simple
"Who is the current MD & CEO (or Chairman, where that is the top executive title) of South Indian Bank?",F_Simple
What was Karnataka Bank's CASA ratio in the most recently reported quarter?,F_Simple
Which banks distribute third-party insurance or asset-management products?,F_LogUnion
"What is IndusInd Bank's cost-to-income ratio, and how does it compare with the average for its segment?",F_CompToGroupAverage
Which banks have the widest international branch or representative-office network?,F_LogUnion
What is the key strength identified for Yes Bank in the current analysis?,F_Simple
Who are Karnataka Bank's main named competitors?,F_Simple
"What is Ujjivan Small Finance Bank's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
"What customer segment does Suryoday Small Finance Bank appear to prioritize most, based on its product mix and distribution network?",F_Simple
"What is ESAF Small Finance Bank's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
"Roughly how many branches and ATMs does South Indian Bank operate, and as of what date?",F_QuantCount
"What credit, market, operational or regulatory risks is City Union Bank exposed to?",F_LogUnion
"What credit ratings has DCB Bank received, and from which rating agencies?",F_Simple
What is the single primary source cited for ESAF Small Finance Bank's most recent financial metrics in this dataset?,F_Simple
"What is Ujjivan Small Finance Bank's capital adequacy ratio (CRAR), and its CET1 ratio if disclosed?",F_Simple
"What is HDFC Bank's capital adequacy ratio (CRAR), and its CET1 ratio if disclosed?",F_Simple
"Is Fino Payments Bank included in this dataset's researched company set, and what is its listing status?",F_Simple
"What credit, market, operational or regulatory risks is State Bank of India exposed to?",F_LogUnion
"For a bank where a specific figure is marked 'not found,' what should be assumed about that figure?",F_Simple
What is the single primary source cited for Equitas Small Finance Bank's most recent financial metrics in this dataset?,F_Simple
"Compare the gross NPA ratio of Karur Vysya Bank and City Union Bank. Which is stronger, and by how much?",F_CompMore
"What credit, market, operational or regulatory risks is Bandhan Bank exposed to?",F_LogUnion
"What technology platform, digital channel, or core banking system is specifically associated with Bank of Baroda?",F_LogUnion
"What is AU Small Finance Bank's net interest income for the latest reported quarter, and its year-on-year growth rate?",F_Simple
"What credit, market, operational or regulatory risks is ICICI Bank exposed to?",F_LogUnion
What is the biggest threat facing Bandhan Bank according to the analysis?,F_Simple
How does the dataset treat a figure that could not be verified from a reliable source?,F_Simple
Which banks explicitly flag growth as being driven by retail credit demand and digital acquisition?,F_Simple
What is the main weakness or vulnerability flagged for Canara Bank?,F_LogUnion
"Compare the return on equity of Axis Bank and IDFC First Bank. Which is stronger, and by how much?",F_CompMore
"Compare the gross NPA ratio of ICICI Bank and Axis Bank. Which is stronger, and by how much?",F_CompMore
"What is UCO Bank's provision coverage ratio, and what does that imply about its NPA cushion?",F_Simple
What was HDFC Bank's CASA ratio in the most recently reported quarter?,F_Simple
"What percentage of HDFC Bank is held by its government promoter or largest shareholder, and as of what date?",F_LogUnion
"Does Karnataka Bank have any overseas branches, representative offices, or joint-venture equity stakes, and where?",F_LogUnion
